ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
-0.001697,-0.014509,0.017029,0.027213,-0.004982,0.001917,-0.029949,0.02557,0.011444,-0.009253
-0.001368,-0.018123,0.013086,0.020314,-0.003996,-0.003339,-0.031263,0.023599,0.008159,0.009144
-0.000383,-0.02305,0.014401,0.019985,0.002902,-0.010238,-0.029949,0.023928,0.003231,0.002245
0.000274,-0.021736,0.014401,0.018014,0.010787,-0.003339,-0.029292,0.026884,0.019657,0.012429
0.000274,-0.012209,0.004874,0.015715,0.014729,-0.002025,-0.028964,0.026227,0.014401,0.013086
-0.004982,-0.011881,0.017029,0.014072,0.015058,-0.000383,-0.028964,0.024256,0.027213,-0.004653
-0.006624,-0.015166,0.020314,0.013415,0.010787,-0.006624,-0.027321,0.019657,0.018014,0.013415
-0.005639,-0.020094,0.015715,0.012758,0.017357,-0.015494,-0.030935,0.018671,0.021956,0.0167
-0.005639,-0.018123,0.013086,0.014072,0.012101,-0.00991,-0.029621,0.0167,0.004217,0.010787
-0.010238,-0.022393,0.019657,0.014072,0.011772,-0.010567,-0.028635,0.019985,-0.007282,0.028527
-0.007282,-0.020751,0.015715,0.013744,0.009801,-0.009253,-0.029292,0.021299,0.016372,0.030826
-0.00761,-0.020422,0.018014,0.020314,0.002574,-0.003996,-0.030606,0.020642,0.021956,0.026884
-0.000383,-0.022065,0.019,0.017029,0.013415,0.00126,-0.036191,0.020314,0.019328,0.037068
-0.003668,-0.016151,0.017686,0.020314,0.013744,0.002574,-0.03192,0.020642,0.014729,0.037068
-0.008267,-0.017794,0.021628,0.021956,0.013415,0.001588,-0.030935,0.021956,0.021628,0.04101
-0.009581,-0.020094,0.022942,0.020971,0.018343,0.000603,-0.028964,0.022285,0.023599,0.039368
-0.00991,-0.020422,0.010787,0.020314,0.008816,-0.002354,-0.02765,0.026227,0.028198,0.04331
-0.013852,-0.024036,0.020314,0.015715,0.004874,-0.006296,-0.020422,0.022613,0.030826,0.047909
-0.008267,-0.028307,0.020642,0.013744,0.006845,-0.003668,-0.029292,0.020642,0.034769,0.041996
-0.001368,-0.019108,0.0167,0.0167,0.007502,-0.002354,-0.026664,0.022285,0.017029,0.046267
0.004545,-0.021079,0.024913,0.019,0.00783,-0.002025,-0.025678,0.024585,0.020314,0.029184
0.004874,-0.018451,0.024256,0.022285,0.006845,-0.002025,-0.029292,0.026556,0.015386,0.035754
0.001917,-0.013523,0.021628,0.022285,0.003888,-0.002025,-0.030606,0.028198,0.018343,0.036411
0.002902,-0.020422,0.019657,0.021299,0.005531,-0.004325,-0.031263,0.020314,0.000274,0.02787
-0.002354,-0.009253,0.020642,0.015386,0.002574,-0.006624,-0.029949,0.023599,0.01013,0.015386
-0.003011,-0.006953,0.018343,0.019657,0.009801,-0.006953,-0.03192,0.02327,0.008159,0.014072
-0.000711,0.000274,0.019657,0.02327,0.003231,-0.005967,-0.028964,0.020971,0.002574,0.016372
-0.003339,-0.000711,0.025242,0.021628,0.003888,-0.006296,-0.030935,0.026227,0.019985,0.02327
-0.000383,0.000274,0.02557,0.022613,0.004545,-0.003339,-0.031263,0.023928,0.048895,0.01013
-0.002682,-0.004325,0.024585,0.031483,0.006845,-5.4e-05,-0.029949,0.024585,-0.001368,-0.003668
-0.00104,-0.00104,0.024256,0.018343,0.015715,0.00126,-0.028635,0.025242,0.004874,-0.002354
0.002902,0.002902,0.024913,0.020971,0.009144,0.004217,-0.033563,0.024913,-0.004982,0.002574
0.014072,0.003888,0.027541,0.019985,0.010787,-0.00104,-0.029292,0.020642,0.013086,-0.00104
0.011115,0.003231,0.027213,0.02327,0.012758,-0.000383,-0.028964,0.019985,-0.004325,0.041996
0.005859,-0.005967,0.020971,0.031812,0.008816,0.000274,-0.029292,0.019985,0.008487,0.016372
0.000931,-0.005967,0.023928,0.029841,0.009144,-0.013852,-0.029621,0.021299,0.010787,0.009144
-0.002354,-0.004653,0.022613,0.030826,0.001588,-0.003339,-0.035862,0.023928,0.009801,0.010787
-0.003668,-0.00104,0.022285,0.031812,0.000931,-0.002682,-0.030935,0.024585,0.039039,0.009144
-0.002354,-0.010895,0.031812,0.030169,0.002574,0.000603,-0.031263,0.025242,0.023599,-0.00104
0.001588,-0.005639,0.021956,0.02787,0.001588,-5.4e-05,-0.028964,0.024913,0.013086,0.033783
0.005202,0.000603,0.023928,0.029512,0.006516,0.000931,-0.028307,0.024256,0.02327,0.030498
0.009144,0.002574,0.024585,0.030826,0.006516,-0.005639,-0.022722,0.024256,0.030498,0.026884
0.006516,0.006516,0.022613,0.02787,0.01013,-0.006296,-0.027978,0.026556,0.024913,0.039039
0.005202,-0.006953,0.019985,0.030498,0.008487,-0.004982,-0.029949,0.019328,0.038711,0.066963
-0.004982,-0.009253,0.020314,0.031812,-0.001368,-0.002025,-0.032249,0.021299,0.030826,0.04561
-0.007939,-0.009581,0.022285,0.028855,0.013086,-0.001368,-0.04309,0.021956,0.04331,0.053822
-0.00104,-0.005967,0.022285,0.028198,0.009144,-0.002682,-0.029292,0.021956,0.019985,0.039696
-0.00531,-0.001368,0.019,0.026556,0.005202,-0.002025,-0.030606,0.019328,0.025242,0.045938
-0.003996,-5.4e-05,0.022942,0.015386,0.008159,0.000603,-0.029621,0.020314,0.033126,0.075505
-0.002025,-0.001368,0.018671,0.026884,0.011444,0.003231,-0.027978,0.021299,0.028855,0.048238
-0.003668,-0.003339,0.0167,0.02787,0.009144,0.008816,-0.041776,0.024585,0.030498,0.044624
-0.005967,-0.002025,0.0167,0.028527,0.00783,0.008487,-0.028964,0.027541,0.030169,0.044296
-0.002025,0.003888,0.022613,0.028198,0.011115,0.008816,-0.027321,0.023599,0.004217,0.040682
-0.001697,0.006188,0.017686,0.026227,0.014729,0.006845,-0.030935,0.024256,0.030498,0.03214
-0.002025,0.006188,0.0167,0.028198,0.013086,0.00783,-0.033234,0.020642,0.024585,0.035097
-0.002025,-0.001697,0.018343,0.030826,0.01013,-0.003339,-0.029949,0.019985,0.021956,0.024913
0.003231,-0.014837,0.019,0.034112,0.011115,0.006188,-0.028964,0.017029,0.006188,0.019985
0.001917,-5.4e-05,0.020642,0.03444,0.010787,0.007173,-0.026993,0.02327,-0.018451,0.018014
0.001588,0.000931,0.018014,0.02787,0.008487,0.007502,-0.02765,0.022942,0.014072,0.018671
0.002902,0.002245,0.0167,0.032469,0.002245,0.007502,-0.029949,0.024256,0.007173,0.012429
0.008159,-0.00104,0.018671,0.033126,0.008487,0.003888,-0.030935,0.025242,0.011115,0.004874
0.004217,-0.010567,0.019,0.03444,0.005202,-0.000711,-0.026335,0.020314,-0.004982,0.00126
-0.005967,-0.016808,0.013086,0.036411,0.003231,0.003231,-0.028307,0.026884,0.00356,-0.025021
-0.005967,-0.021408,0.015715,0.028855,0.005859,0.002574,-0.027321,0.024913,0.007173,0.002574
-0.005967,-0.019765,0.015058,0.03214,0.006188,0.000931,-0.028964,0.025899,-0.00531,-0.00761
-0.014837,-0.016151,0.013744,0.030498,0.005202,0.004217,-0.035534,0.023928,0.000931,-0.002354
-0.004982,-0.017137,0.017686,0.028855,0.006188,-0.001368,-0.028964,0.022942,0.005859,0.001588
-0.003996,-0.02305,0.016372,0.021299,0.006845,-0.005639,-0.030606,0.026556,0.021628,0.009801
-0.004325,-0.031263,0.025899,0.014401,0.004217,-0.006296,-0.029292,0.026227,0.015386,0.017686
-0.003996,-0.026664,0.0167,0.012758,0.004217,-0.007282,-0.029621,0.026556,0.020971,0.014729
-0.006624,-0.021408,0.013744,0.012101,0.004874,-0.009581,-0.029949,0.028855,0.013415,0.015386
-0.000711,-0.021408,0.013086,0.013415,0.008159,-0.004982,-0.031592,0.020642,0.046595,0.017029
0.000274,-0.013523,0.011444,0.010787,0.011444,-0.002354,-0.029292,0.021956,0.015715,0.0167
-0.001697,-0.010238,0.0167,0.011115,0.011115,-0.003668,-0.02765,0.020642,0.019,0.018014
0.004217,-0.010238,0.0167,0.009144,0.008816,-0.003339,-0.030278,0.02327,0.019657,0.034112
-0.001368,-0.00761,0.0167,0.009473,0.007173,-0.005639,-0.033563,0.029841,0.030169,0.045281
0.005531,-0.006296,0.017029,0.012101,0.009473,-0.004325,-0.030606,0.019328,0.040682,0.037397
0.003231,-0.006953,0.017686,0.006188,0.012429,-0.004653,-0.030606,0.021628,0.037725,0.055137
-0.000711,-0.015166,0.016043,0.010458,0.012758,-0.006624,-0.029292,0.019657,0.036083,0.046595
-0.001368,-0.022065,0.015386,0.010458,0.011115,-0.005967,-0.02765,0.015058,0.026556,0.054151
-0.014509,-0.023707,0.014729,0.012101,0.011115,-0.006953,-0.03422,0.026227,0.038382,0.065978
-0.007282,-0.02535,0.024585,0.012429,0.009144,-0.004325,-0.029621,0.023928,0.032469,0.057436
-0.003996,-0.021408,0.018343,0.011115,0.008159,-0.001368,-0.029292,0.023928,0.028527,0.051523
-0.003011,-0.020422,0.018671,0.002902,0.006845,0.00126,-0.029292,0.027213,0.029512,0.062035
0.001588,-0.018123,0.019,-0.000383,0.006516,-0.006953,-0.019765,0.026227,0.029512,0.051851
0.006188,-0.015823,0.019328,0.00356,0.009144,-0.005967,-0.026335,0.023928,0.046267,0.047581
0.010787,-0.00761,0.023599,0.004217,0.012758,-0.009253,-0.025678,0.02557,0.003231,0.066635
0.014401,-0.003011,0.022942,0.006516,0.017029,-0.006953,-0.026007,0.022942,0.018343,0.032469
0.015058,-0.000383,0.021628,0.009801,0.008487,0.002245,-0.027978,0.023928,0.001588,0.032469
0.009801,0.002902,0.020642,0.012758,0.011115,-0.004653,-0.028635,0.019,0.013744,0.03214
0.012101,0.012429,0.018671,0.017686,0.00783,-0.001697,-0.030278,0.02327,0.04331,0.019328
0.011772,0.011772,0.018343,0.010458,0.009144,-0.004325,-0.026335,0.020971,0.010787,0.030498
0.006845,0.011444,0.018014,0.020314,0.006188,-0.002025,-0.028635,0.023928,0.009144,0.019985
0.00356,0.005202,0.016043,0.028527,0.01013,-0.010567,-0.029292,0.023599,0.006188,0.009473
0.011772,-0.001697,0.017357,0.026884,0.006516,0.002245,-0.026664,0.019,-0.01648,-0.000383
0.000274,-0.004653,0.00783,0.027541,0.005202,-0.001697,-0.032249,0.02327,-0.017466,-0.00761
-0.003668,-0.015166,0.016043,0.031812,0.004874,-0.003339,-0.030278,0.020314,-0.006624,-0.003668
-0.005639,-0.01648,0.018671,0.026884,0.000274,-0.00104,-0.03422,0.019985,-0.003339,-0.011881
-0.006953,-0.012866,0.017357,0.028855,0.003888,0.003231,-0.042433,0.019985,-5.4e-05,-0.007282
-0.003339,-0.010238,0.019,0.027541,0.000931,-0.002354,-0.033891,0.018343,-0.012209,-0.015166
0.001588,-0.012538,0.026884,0.026227,0.002245,-0.004653,-0.03422,0.02327,0.006845,-0.031263
0.00356,-0.010895,0.018671,0.022942,0.008487,-0.00991,-0.032906,0.021299,0.00356,0.017686
0.000603,-0.010567,0.017029,0.027541,0.015058,-0.01648,-0.030278,0.021956,0.011115,0.005531
0.000603,-0.008267,0.019985,0.023599,0.012429,-0.005639,-0.028307,0.022942,0.007502,0.015715
0.003231,-0.015166,0.019985,0.022613,0.009144,-0.00761,-0.028635,0.017029,0.014072,0.021299
0.000931,-0.005639,0.008816,0.021299,0.005202,-0.006296,-0.028635,0.022613,0.04331,0.022285
0.003231,-0.010238,0.021956,0.02327,-0.004982,-0.006953,-0.027978,0.022942,0.02787,0.033126
0.00126,-0.011881,0.019328,0.020971,0.009801,-0.004982,-0.027321,0.022942,0.026227,0.042981
0.002574,-0.013195,0.020642,0.021956,0.004545,-0.007282,-0.027978,0.029184,0.019985,0.037068
0.005202,-0.014509,0.021299,0.019985,0.004545,-0.003339,-0.028307,0.019985,0.01013,0.03214
-0.001368,-0.012866,0.018671,0.024913,0.003888,-0.005967,-0.02765,0.026227,0.026556,0.027213
-0.001368,-0.01878,0.026884,0.02787,0.006845,-0.008267,-0.026993,0.027213,0.026556,0.04331
-0.003996,-0.023707,0.021956,0.023928,0.007173,-0.00991,-0.028307,0.028527,0.028855,0.04988
-0.016808,-0.022393,0.019985,0.022285,0.006845,0.001588,-0.032577,0.027541,0.020314,0.053165
-0.008267,-0.027321,0.022613,0.020642,0.008816,0.006845,-0.026993,0.026884,0.023599,0.046924
-0.010238,-0.018451,0.024913,0.025242,0.007173,0.010458,-0.025678,0.030826,0.030826,0.030498
-0.012209,-0.015494,0.019328,0.023928,0.009473,0.010458,-0.026993,0.027541,0.033126,0.036411
-0.012538,-0.013195,0.019657,0.02557,0.005202,0.005531,-0.029949,0.026556,0.026227,0.040353
-0.010895,-0.011881,0.019985,0.024585,0.003888,0.000603,-0.028635,0.022613,0.021956,0.035097
-0.006953,-0.015494,0.020642,0.024585,0.006188,0.004545,-0.028964,0.022942,0.016372,0.03214
-0.003011,-0.024693,0.020642,0.02787,0.012429,-0.000383,-0.029949,0.022942,0.016372,0.024913
-0.006953,-0.013852,0.018014,0.031155,0.005202,-0.001697,-0.030606,0.024256,0.02327,0.026227
-0.016151,-0.011224,0.017357,0.031483,0.01013,0.000274,-0.030278,0.024585,0.016043,0.024585
-0.011552,-0.008596,0.019657,0.03214,0.009473,-0.002025,-0.030606,0.031812,0.02557,0.026884
-0.003668,-0.005639,0.020314,0.031155,0.009144,-0.001368,-0.028307,0.023599,0.008487,0.018014
-0.002354,-0.005967,0.019657,0.025899,0.010787,-0.002682,-0.026664,0.022942,0.022942,0.026884
-0.001697,-0.004982,0.020971,0.032469,0.005202,0.001588,-0.026007,0.023928,0.009144,0.006516
-5.4e-05,-0.006296,0.020971,0.029512,0.008816,0.000274,-0.021079,0.02327,0.004874,0.006516
-0.003996,-0.003011,0.017686,0.033126,0.008487,-5.4e-05,-0.02765,0.031483,0.001917,0.011444
-0.000711,-0.002025,0.013086,0.031812,0.008487,-0.002025,-0.023707,0.024585,0.014401,-0.015823
-0.001368,-0.002682,0.021956,0.022942,0.01013,-0.004325,-0.025021,0.025899,0.014401,0.004874
-0.000711,-0.002354,0.019328,0.032469,0.009801,-0.006624,-0.02535,0.026884,0.017029,0.010458
0.002245,-0.002682,0.018671,0.032469,0.007173,-0.00531,-0.020422,0.024256,0.015386,0.012758
0.003231,0.006845,0.019,0.03214,0.01013,-0.00104,-0.027978,0.024913,0.031483,0.012758
0.005202,0.003888,0.015715,0.033126,0.012758,-0.003011,-0.028307,0.019985,0.006845,0.03674
0.004545,0.004217,0.019657,0.030498,0.018014,-0.001697,-0.029949,0.021956,0.017686,0.005531
0.001588,0.003231,0.020971,0.031483,0.00356,0.006516,-0.031263,0.020642,0.016372,0.022285
-0.002682,0.001917,0.021628,0.032469,0.005202,-0.002354,-0.031592,0.02557,0.040025,0.036083
0.003888,-0.002682,0.019,0.034112,0.002574,-0.000383,-0.032906,0.018014,0.055465,0.03214
0.00356,0.00126,0.016043,0.040682,0.001917,-0.00104,-0.031592,0.021299,0.023928,0.029184
0.002902,0.003888,0.015715,0.030498,0.001588,0.00126,-0.030278,0.024585,0.031483,0.043967
0.002245,0.002574,0.0167,0.030826,-0.004325,0.003231,-0.038162,0.025242,0.026556,0.041339
0.003231,-0.000711,0.019328,0.030169,-0.001697,-0.001368,-0.026993,0.0167,0.031483,0.05218
0.002902,-0.003668,0.026227,0.026884,-0.000711,0.001588,-0.027321,0.027541,0.033783,0.050866
0.002574,-0.002682,0.020314,0.026227,-0.000383,0.003231,-0.027978,0.022942,0.030169,0.049552
0.005531,-0.003668,0.021299,0.026556,0.003231,0.003888,-0.030278,0.020314,0.028198,0.059736
0.002245,-0.000711,0.020971,0.02787,0.002902,0.001588,-0.025678,0.019657,0.031483,0.04561
0.002574,-0.003339,0.020642,0.027213,0.008487,0.000931,-0.031592,0.009144,0.031155,0.047909
-0.001697,-0.005639,0.019657,0.02787,0.005859,-0.00104,-0.033563,0.0167,0.059407,0.035754
0.000274,-0.006624,0.020314,0.024913,0.006845,-0.003996,-0.03192,0.019985,0.030498,0.041996
-0.000711,-0.003339,0.017357,0.025899,0.004874,0.001588,-0.032906,0.020642,0.030498,0.056122
0.001917,-0.000383,0.015715,0.024256,0.007173,0.001917,-0.044075,0.020642,0.025242,0.04561
-5.4e-05,0.008159,0.0167,0.022613,0.011115,-0.002682,-0.030935,0.025899,0.00783,0.044624
-5.4e-05,-0.003011,0.020314,0.023599,0.010787,-5.4e-05,-0.034548,0.021628,0.044953,0.015715
0.000274,-0.008596,0.016372,0.026556,0.00356,0.000603,-0.033891,0.023599,0.025242,0.033454
0.001917,-0.017466,0.017357,0.024256,0.014729,-0.010895,-0.029292,0.021299,0.011772,0.028198
-0.006296,-0.017137,0.017686,0.023599,0.010458,0.000603,-0.03192,0.031155,0.024256,0.036411
-0.001697,-0.00761,0.018343,0.021628,0.013415,-0.00104,-0.028964,0.026884,0.004874,0.030169
0.000603,-0.004982,0.023599,0.017686,0.014072,-0.001368,-0.031592,0.023928,0.017357,0.015386
0.004217,-0.00531,0.020642,0.023599,0.020642,-0.002682,-0.030606,0.022942,0.015386,0.027541
0.002902,-0.003339,0.014729,0.020971,0.017686,-0.006296,-0.032249,0.02557,0.008816,0.016372
0.012101,-0.00531,0.012429,0.019657,0.010458,-0.001368,-0.028635,0.025242,-0.014509,-0.008267
0.00126,-0.004325,0.006516,0.022613,0.009144,-0.001368,-0.032577,0.020642,0.018343,-0.013523
-5.4e-05,-0.007939,0.017357,0.026227,0.009801,0.00356,-0.031592,0.023599,0.014401,-0.024364
-0.002682,-0.00991,0.015058,0.025899,0.006188,0.002574,-0.034548,0.022285,0.012758,0.021956
-0.004325,-0.012209,0.015058,0.023599,0.011115,0.002245,-0.031263,0.022613,0.010458,0.018671
-0.00761,-0.005639,0.012429,0.022613,0.011772,-0.006953,-0.03422,0.023599,0.006845,0.018671
0.001588,-0.003668,0.008816,0.021956,0.01013,-0.007282,-0.031263,0.025899,0.022613,0.016372
0.000603,-0.008267,0.015715,0.020314,0.015386,-0.008596,-0.030606,0.022285,0.026884,0.020971
-0.00104,-0.002682,0.017357,0.016043,0.014729,-0.002354,-0.031592,0.02327,0.022285,0.029512
0.002902,0.004217,0.019985,0.016043,0.011115,-0.004982,-0.030606,0.023928,0.02787,0.035754
0.006188,0.011772,0.024585,0.005202,0.013086,-0.00531,-0.03192,0.023599,0.021299,0.038711
0.006188,0.017029,0.020971,0.016372,0.013415,-0.002354,-0.030278,0.022613,0.009144,0.030498
0.004545,0.011772,0.020642,0.012429,0.013086,-0.003668,-0.03192,0.019328,0.039039,0.038054
0.001917,0.002902,0.020642,0.021628,0.002245,-0.003011,-0.033891,0.018671,0.038711,0.051851
-0.011224,-0.003339,0.020314,0.019328,0.005859,-5.4e-05,-0.039805,0.020314,0.050866,0.060721
-0.001697,-0.006296,0.019657,0.021299,0.00356,0.003231,-0.032577,0.022285,0.038054,0.053494
-0.00531,-0.018123,0.024585,0.024256,0.002574,0.005202,-0.03192,0.025242,0.046595,0.039696
-0.005967,-0.022393,0.024256,0.015386,0.004545,0.005531,-0.030278,0.02327,0.041667,0.063678
-0.004325,-0.028307,0.024256,0.021299,0.006845,0.001588,-0.028964,0.023928,0.034769,0.044296
-0.003011,-0.027978,0.026556,0.019328,0.005202,0.008487,-0.025678,0.023928,0.027213,0.045938
-0.006296,-0.032577,0.025899,0.015715,0.004874,0.011772,-0.033563,0.022613,0.003888,0.044624
-0.004982,-0.028307,0.019985,0.015715,0.00126,0.011444,-0.03192,0.024256,0.036411,0.024585
-0.004653,-0.030935,0.026227,0.014401,-0.003011,0.010458,-0.030278,0.022942,0.022285,0.041339
-0.004982,-0.031263,0.023599,0.012101,0.005202,0.01013,-0.031263,0.024585,0.026556,0.030498
0.000603,-0.024364,0.024585,0.011772,0.004874,0.00356,-0.029621,0.021956,0.015386,0.018014
0.003231,-0.028307,0.026556,0.01013,0.00356,-0.003011,-0.029949,0.021628,0.001588,0.017357
0.002245,-0.013195,0.025242,0.009473,-0.001368,-0.005639,-0.031592,0.021956,0.017029,0.028855
0.002574,-0.011224,0.02557,0.019985,-5.4e-05,-0.002682,-0.029621,0.019328,0.005531,0.010458
0.000603,-0.013195,0.022285,0.021956,0.004217,-0.004982,-0.02535,0.021628,0.002574,0.013415
-0.008267,-0.013195,0.020971,0.021956,0.007173,-0.003011,-0.029949,0.02787,0.011444,0.016043
-0.003996,-0.013523,0.024913,0.021299,0.008487,-0.002682,-0.027321,0.025242,0.008159,0.006845
-0.003339,-0.008924,0.018671,0.022613,0.004545,0.002574,-0.029949,0.024913,-0.003339,0.00356
-0.004325,-0.011881,0.018014,0.020642,-0.00104,0.000603,-0.027978,0.024256,-0.005639,0.012758
-0.002025,-0.00991,0.019,0.022285,-5.4e-05,-0.004325,-0.019765,0.023599,0.004217,0.009144
-0.000711,-0.008596,0.019657,0.021628,0.003231,-0.002025,-0.026007,0.028527,0.013744,0.018671
-0.002354,-0.008924,0.019328,0.021299,0.003888,-0.002025,-0.024364,0.026884,0.014072,0.020971
-0.003339,-0.010238,0.019328,0.022285,0.003888,-0.002682,-0.02535,0.026227,-0.001368,0.025242
-0.00104,-0.010567,0.019657,0.020971,0.000931,-0.000383,-0.026335,0.026884,-0.000383,0.029841
-0.003339,-0.004325,0.017357,0.023928,-0.00104,-0.009581,-0.023707,0.025899,0.014072,0.028198
-0.001368,-0.002682,0.016043,0.025242,0.00126,-0.008924,-0.031263,0.024256,0.041996,0.028855
-0.001368,-0.005967,0.026556,0.02327,0.005202,-0.008596,-0.029292,0.024585,0.002574,0.04561
-0.00104,-0.002682,0.017686,0.021628,0.0167,-0.003996,-0.029621,0.024585,0.022613,0.026556
0.000603,-0.005967,0.019657,0.023928,0.009801,-0.00991,-0.028307,0.022942,0.015386,0.02787
0.005859,-0.005967,0.018343,0.028855,0.009801,0.005531,-0.027321,0.016372,0.002245,0.032797
-0.005639,0.000931,0.018343,0.028198,0.010458,0.002902,-0.026007,0.026227,0.005531,0.037397
0.000274,-0.010567,0.015058,0.030826,0.010458,0.002245,-0.026335,0.020971,0.027541,0.05875
-0.00104,-0.010238,0.019328,0.031155,-0.001368,0.005531,-0.028964,0.021956,0.023599,0.045938
0.000274,-0.008924,0.018343,0.027213,0.006516,0.001917,-0.036519,0.024585,0.03674,0.041667
0.009801,-0.006296,0.018343,0.026227,0.007502,-0.000711,-0.023379,0.014401,0.020971,0.042981
0.00126,-0.004325,0.029184,0.025899,0.009473,-0.006296,-0.028307,0.024585,0.016043,0.045281
0.00356,0.00126,0.022942,0.012429,0.013086,-0.013852,-0.028307,0.022285,0.015058,0.041667
0.002245,-0.001697,0.021628,0.028527,0.009144,-0.012538,-0.02765,0.022942,0.02327,0.040025
0.004545,-0.005639,0.022613,0.025899,0.018671,-0.010567,-0.022722,0.02327,0.030826,0.022613
0.000931,-0.003996,0.019,0.028198,0.015386,-0.011881,-0.031263,0.030498,0.038382,0.042324
0.002245,-0.004653,0.008159,0.028855,0.013415,-0.008596,-0.029621,0.022942,0.040682,0.029841
-0.000711,-0.008267,0.018343,0.030169,0.002245,-0.004982,-0.031592,0.021299,0.021628,0.024256
-0.002682,-0.00761,0.018671,0.031812,0.012758,-0.010238,-0.030278,0.019985,0.012101,0.014401
0.003231,-0.008267,0.019328,0.029841,0.005859,-0.006624,-0.029621,0.021299,0.01013,0.014072
0.002245,-0.019437,0.024256,0.029512,0.001917,-0.008267,-0.027978,0.016372,0.002574,0.009144
0.000603,-0.009581,0.020971,0.028527,0.00356,-0.00991,-0.028307,0.021628,0.019657,0.003231
0.002574,-0.010238,0.019,0.028527,0.010458,-0.010238,-0.026993,0.020971,0.001588,0.007173
0.000603,-0.008596,0.019985,0.025899,0.007173,-0.010567,-0.02765,0.020314,-0.006624,-0.001368
-0.000383,-0.008596,0.018014,0.025899,0.008816,-0.019437,-0.028307,0.019985,-0.000383,-0.005639
0.000931,-0.018123,0.020314,0.022285,0.004217,-0.012866,-0.02765,0.015715,-0.003668,-0.012209
-0.002354,-0.007939,0.021299,0.027213,0.00356,-0.010238,-0.029949,0.02327,0.00783,-0.026993
-0.000711,-0.010567,0.016372,0.023928,0.008816,-0.010567,-0.029292,0.021628,0.003231,0.003888
0.000274,-0.008596,0.018014,0.023928,0.007173,-0.012538,-0.029949,0.020971,0.005859,-0.004982
-0.011552,-0.008267,0.017029,0.023928,0.007502,-0.004325,-0.037177,0.021956,0.018343,0.00783
0.00356,-0.00531,0.01013,0.025242,0.006188,-0.003011,-0.031263,0.02327,0.013086,0.005202
-0.001697,-0.011224,0.015715,0.026884,0.006845,-0.002354,-0.033234,0.021628,0.038711,-0.021408
-0.001368,-0.007282,0.017357,0.019328,0.010458,-0.002025,-0.033234,0.019985,0.020314,0.018014
